ID,RECARGA
135395,0.97
159488,0.96
166831,0.93
104218,0.24
45659,0.86
82813,0.34
97009,0.02
67964,0.81
119867,0.02
17616,0.57
208973,0.96
1153,0.57
193500,0.97
58002,0.78
50492,0.52
42289,0.78
51004,0.56
99252,0.2
194886,0.91
149598,0.97
101869,0.54
140719,0.98
13821,0.74
11350,0.84
61932,0.78
92627,0.62
207638,0.91
42901,0.62
182491,0.93
106907,0.71
188248,0.95
198132,0.97
190621,0.96
17336,0.86
21298,0.77
142839,0.9
31948,0.37
179432,0.93
27679,0.75
2024,0.76
44419,0.85
31919,0.91
79186,0.73
173931,0.9
94017,0.48
3630,0.83
1360,0.82
25176,0.81
48285,0.81
168175,0.96
172456,0.96
40340,0.77
96112,0.7
123536,0.95
134418,0.96
31442,0.7
26915,0.84
132281,0.89
69253,0.56
109330,0.02
64143,0.74
207148,0.96
80869,0.36
152819,0.97
208933,0.96
35783,0.56
128764,0.95
20,0.71
47640,0.6
26720,0.81
158019,0.94
30123,0.76
32727,0.71
208534,0.96
8648,0.64
32090,0.69
95266,0.78
52736,0.74
40954,0.49
34332,0.67
63388,0.55
92309,0.79
136562,0.96
46396,0.81
41166,0.7
62747,0.83
76119,0.51
105963,0.08
150555,0.97
23132,0.66
2002,0.57
187865,0.97
23342,0.49
35181,0.79
88555,0.17
123149,0.95
53462,0.76
22690,0.67
27274,0.81
149010,0.95
8042,0.75
122366,0.91
87806,0.02
75069,0.75
127540,0.95
111691,0.08
190204,0.96
33001,0.36
20011,0.7
51853,0.72
77836,0.8
146815,0.97
101657,0.37
106340,0.11
91039,0.8
110268,0.17
39194,0.77
124815,0.93
478,0.86
177336,0.91
80579,0.77
70719,0.74
19645,0.69
124649,0.88
121560,0.29
125549,0.97
199719,0.9
201545,0.96
130300,0.96
36771,0.78
43969,0.54
73208,0.84
24085,0.61
204161,0.95
31994,0.77
114331,0.27
204326,0.88
117042,0.77
27472,0.71
127732,0.96
98122,0.02
163583,0.96
208378,0.95
134519,0.95
193564,0.96
201918,0.96
69279,0.65
29704,0.7
168013,0.95
197083,0.96
208417,0.94
82791,0.09
127870,0.96
80265,0.84
86795,0.01
166835,0.96
77673,0.7
150995,0.96
111259,0.03
39179,0.75
59041,0.79
15134,0.91
135547,0.96
164623,0.96
111546,0.42
74998,0.73
140993,0.96
21633,0.5
177759,0.97
83626,0.63
174345,0.96
110469,0.28
86490,0.01
75371,0.64
112580,0.34
117542,0.01
78666,0.8
164396,0.81
163946,0.97
4768,0.55
91917,0.01
67101,0.77
20209,0.79
149521,0.87
162133,0.91
74595,0.58
194323,0.95
135094,0.94
55677,0.56
22667,0.78
128695,0.96
120801,0.02
180201,0.91
204607,0.91
100801,0.12
71451,0.79
81009,0.14
23140,0.72
96588,0.45
40354,0.69
100089,0.02
13909,0.62
161851,0.95
10000,0.5
29552,0.81
40265,0.61
120363,0.96
188013,0.95
63376,0.82
157536,0.97
136449,0.88
60592,0.15
115613,0.54
59698,0.68
194719,0.95
198659,0.92
138467,0.87
141937,0.97
188128,0.89
115207,0.81
113598,0.69
24759,0.86
26088,0.75
80796,0.16
130614,0.71
48302,0.31
128050,0.95
76716,0.78
41876,0.74
154220,0.95
57561,0.87
63423,0.78
10624,0.77
50196,0.78
94168,0.47
86142,0.48
24417,0.69
102596,0.02
126659,0.95
119616,0.46
174423,0.9
36638,0.54
176970,0.96
131401,0.92
95872,0.01
10937,0.67
136578,0.94
121150,0.89
21015,0.5
196865,0.92
90243,0.02
93142,0.36
42544,0.82
181838,0.97
15951,0.76
129334,0.9
128059,0.94
206806,0.9
32582,0.64
93918,0.61
192025,0.92
73407,0.72
141036,0.94
72767,0.69
110417,0.09
147140,0.96
83896,0.1
38746,0.76
172631,0.9
83995,0.01
71456,0.54
185240,0.96
53180,0.59
99216,0.7
70029,0.9
97332,0.52
9367,0.8
83463,0.21
93926,0.63
12344,0.75
24601,0.79
57866,0.76
90386,0.01
9847,0.75
142256,0.96
183624,0.9
58655,0.8
87352,0.5
118068,0.95
63689,0.65
129514,0.62
147892,0.96
127243,0.95
41737,0.77
207710,0.95
104337,0.82
47473,0.72
103675,0.02
46022,0.81
66151,0.84
32783,0.69
14505,0.7
98563,0.3
181384,0.94
97761,0.08
77251,0.75
44608,0.68
206183,0.97
19408,0.69
96605,0.46
33611,0.62
18550,0.24
1170,0.7
15135,0.44
153092,0.97
173666,0.96
145652,0.97
99549,0.72
150320,0.89
116419,0.19
154370,0.95
10652,0.54
185654,0.96
83371,0.03
72214,0.76
31280,0.55
28286,0.83
110042,0.78
187345,0.96
113173,0.28
160356,0.95
132161,0.95
83704,0.69
3913,0.89
60080,0.61
189598,0.96
138557,0.98
38477,0.61
189543,0.94
40725,0.66
135569,0.9
178933,0.97
23359,0.78
84822,0.74
15549,0.88
163762,0.95
164254,0.95
37438,0.75
199235,0.91
154369,0.96
141421,0.96
205491,0.96
78676,0.06
5143,0.84
189948,0.91
183616,0.96
9403,0.75
75110,0.6
6706,0.74
70406,0.79
50443,0.84
55014,0.54
87266,0.62
93007,0.11
137246,0.97
17529,0.74
14273,0.7
208248,0.95
10907,0.85
57046,0.85
164135,0.96
105903,0.56
89415,0.02
158054,0.52
112694,0.13
198029,0.91
169653,0.97
89828,0.27
70524,0.85
103796,0.09
59944,0.68
83555,0.37
30403,0.71
91901,0.48
58653,0.77
103500,0.02
36050,0.72
122760,0.96
17876,0.65
174362,0.95
196847,0.95
18047,0.61
44058,0.67
148286,0.96
444,0.81
154515,0.97
39006,0.73
16702,0.82
43095,0.8
173016,0.95
182827,0.97
158985,0.97
156774,0.95
57384,0.63
106597,0.48
10209,0.63
82641,0.07
86435,0.01
189051,0.96
64330,0.43
67417,0.6
21106,0.77
102345,0.01
114390,0.26
37658,0.71
55886,0.6
161725,0.9
3296,0.75
203489,0.91
62478,0.5
21610,0.64
180541,0.96
5786,0.83
114897,0.52
150571,0.95
160184,0.96
76992,0.82
73538,0.75
41833,0.78
105728,0.09
138998,0.96
200917,0.95
188529,0.95
146991,0.96
31720,0.49
198774,0.96
88310,0.01
165337,0.95
190630,0.91
198309,0.97
177956,0.95
144717,0.96
22302,0.72
150050,0.96
147583,0.91
59437,0.6
160157,0.97
204655,0.96
38475,0.86
9034,0.77
70002,0.69
164635,0.97
28570,0.89
64743,0.62
125428,0.96
104393,0.53
121775,0.68
168614,0.96
107706,0.02
127384,0.92
129154,0.96
27060,0.73
111813,0.03
38300,0.69
177374,0.94
59460,0.82
152097,0.94
84399,0.03
25342,0.81
88857,0.64
8200,0.71
45007,0.69
134467,0.96
65677,0.54
164606,0.93
106255,0.62
151697,0.96
156433,0.9
185524,0.97
203666,0.94
45974,0.63
17929,0.54
205200,0.95
112114,0.01
119562,0.94
20155,0.6
27112,0.75
94231,0.03
95753,0.51
163775,0.89
198001,0.97
190605,0.97
29857,0.76
4575,0.84
198817,0.93
98785,0.76
130419,0.95
194986,0.95
190857,0.98
58022,0.72
58287,0.69
154041,0.92
185715,0.97
188280,0.97
37781,0.5
10994,0.81
51056,0.88
181833,0.96
105915,0.02
185638,0.95
136822,0.95
76467,0.73
170815,0.96
27980,0.86
60729,0.75
149422,0.97
160762,0.97
134071,0.97
95860,0.71
70657,0.37
170692,0.96
84,0.61
61415,0.71
151814,0.95
112977,0.01
159325,0.96
8013,0.6
125182,0.96
189190,0.95
142325,0.95
108817,0.41
147311,0.97
165432,0.9
114838,0.2
157950,0.95
148064,0.95
190973,0.97
34303,0.59
110080,0.61
180018,0.92
161673,0.95
20606,0.82
140175,0.96
207060,0.96
173778,0.95
177123,0.97
111861,0.67
7475,0.77
79358,0.01
178923,0.98
138391,0.92
104982,0.02
98796,0.59
20646,0.8
69152,0.66
78199,0.5
118497,0.89
184139,0.89
87314,0.26
95285,0.88
169962,0.96
134437,0.96
204139,0.96
56787,0.46
139311,0.91
136090,0.97
24,0.82
122282,0.9
87407,0.5
135722,0.55
81936,0.15
84937,0.02
178384,0.96
98780,0.03
109515,0.72
74967,0.73
72519,0.86
150519,0.9
130321,0.97
63364,0.77
2870,0.72
45446,0.77
100859,0.01
88280,0.59
127629,0.96
42222,0.83
53092,0.69
169117,0.93
184740,0.94
124334,0.96
145615,0.97
83748,0.72
4092,0.81
129894,0.93
68770,0.64
28128,0.58
150675,0.96
131460,0.97
121652,0.96
73179,0.66
81629,0.01
85059,0.09
163891,0.95
58023,0.16
163588,0.96
114400,0.31
163299,0.95
35642,0.7
122701,0.93
149503,0.94
11241,0.9
145348,0.94
11545,0.67
123604,0.93
84008,0.06
41933,0.87
35737,0.86
197410,0.95
208836,0.97
65937,0.68
103369,0.02
87107,0.02
26164,0.78
100055,0.24
56266,0.8
135240,0.81
45385,0.66
118329,0.96
156901,0.92
170234,0.95
46945,0.43
112009,0.33
131041,0.87
55662,0.77
5145,0.86
80961,0.01
135016,0.93
3147,0.8
9412,0.81
75113,0.6
15245,0.71
27252,0.76
161865,0.96
185186,0.97
129643,0.96
8605,0.59
204510,0.91
9670,0.78
100258,0.02
35048,0.78
148971,0.92
12047,0.41
173414,0.95
108270,0.43
193442,0.97
107405,0.49
98862,0.62
2725,0.56
92286,0.44
131222,0.89
19318,0.71
25206,0.79
91624,0.45
189316,0.92
185184,0.97
33819,0.66
159615,0.92
206049,0.92
128871,0.94
29830,0.69
183661,0.91
117427,0.53
81597,0.21
80022,0.44
133553,0.97
50778,0.75
6281,0.7
44939,0.42
73337,0.46
132890,0.95
36071,0.51
76018,0.82
160319,0.9
151027,0.91
35730,0.56
41950,0.67
207824,0.96
85680,0.57
4997,0.68
71008,0.61
186859,0.9
203940,0.97
101886,0.17
74696,0.82
182356,0.96
194147,0.96
167227,0.97
34325,0.73
206217,0.96
125029,0.96
58493,0.78
42214,0.73
37961,0.72
152476,0.95
86194,0.3
71791,0.8
47198,0.75
120367,0.92
111990,0.45
138421,0.97
189573,0.96
67381,0.69
169817,0.96
117421,0.05
182971,0.96
160621,0.96
73281,0.66
84096,0.19
14965,0.88
127377,0.9
151072,0.96
88189,0.44
49913,0.74
14399,0.82
41682,0.81
12318,0.83
105212,0.48
168073,0.96
147269,0.96
63288,0.74
111387,0.72
116714,0.41
183699,0.95
52583,0.6
153247,0.95
198136,0.95
5997,0.81
87935,0.49
151749,0.9
190846,0.97
106540,0.6
74824,0.82
193864,0.95
27941,0.83
158008,0.97
20872,0.76
85978,0.38
176341,0.9
63666,0.78
53126,0.72
74667,0.64
30181,0.72
42607,0.63
119986,0.73
69831,0.85
34202,0.81
165356,0.92
172508,0.96
128140,0.96
165150,0.91
98162,0.02
110639,0.04
157342,0.96
101246,0.01
1254,0.68
161379,0.95
134895,0.97
54859,0.61
918,0.52
151386,0.95
85204,0.55
47951,0.66
207491,0.95
117199,0.8
94964,0.16
1299,0.67
134220,0.95
188229,0.96
179754,0.95
129938,0.9
48048,0.81
21852,0.71
116784,0.6
18821,0.45
125473,0.96
141679,0.95
52538,0.84
102343,0.29
158043,0.93
89590,0.01
2140,0.8
48170,0.72
12382,0.81
46571,0.79
75087,0.8
148221,0.97
203660,0.89
139057,0.95
164906,0.94
86901,0.72
97537,0.19
85956,0.3
30580,0.72
154845,0.95
38237,0.85
25161,0.78
107796,0.02
13153,0.59
29394,0.73
65743,0.66
166241,0.96
69911,0.7
175374,0.97
60280,0.82
143135,0.97
61241,0.79
31186,0.81
53402,0.78
160910,0.97
10365,0.8
1701,0.78
87163,0.04
150594,0.63
201874,0.96
172560,0.96
175933,0.97
168363,0.94
62507,0.76
157921,0.98
90144,0.46
102760,0.35
112953,0.03
30233,0.62
79929,0.15
174980,0.93
54315,0.5
2569,0.62
44961,0.13
47271,0.9
103709,0.87
39038,0.74
50505,0.69
27460,0.87
162670,0.96
18359,0.75
189475,0.95
192119,0.96
153738,0.92
68499,0.88
148688,0.94
36937,0.64
154880,0.96
183553,0.88
143385,0.96
33511,0.43
205504,0.96
137023,0.91
56009,0.6
156851,0.72
105756,0.02
80721,0.03
188252,0.96
185431,0.96
104296,0.39
37164,0.89
113003,0.78
62184,0.51
144473,0.94
74076,0.26
161377,0.91
129694,0.95
150581,0.96
74299,0.83
2614,0.76
16758,0.69
165577,0.95
25510,0.67
27416,0.73
32867,0.79
93863,0.01
94688,0.27
20200,0.72
72505,0.83
34980,0.73
70956,0.6
75856,0.72
125908,0.97
65904,0.73
35595,0.71
74478,0.57
164984,0.91
121941,0.95
18502,0.84
159276,0.87
104294,0.07
193322,0.96
89979,0.82
64596,0.7
142649,0.96
125226,0.97
89582,0.04
36456,0.64
112096,0.1
147549,0.97
186115,0.84
39298,0.77
51322,0.88
175741,0.96
160579,0.95
67704,0.67
85407,0.87
138048,0.97
23597,0.86
80189,0.17
29718,0.79
38824,0.59
70125,0.75
18099,0.75
14993,0.79
9699,0.71
135128,0.93
160111,0.98
98380,0.01
76731,0.56
114447,0.03
95494,0.07
177936,0.95
195717,0.94
28443,0.71
24396,0.76
36499,0.42
27741,0.76
100578,0.69
9962,0.67
79782,0.28
12747,0.84
114801,0.85
46895,0.69
164590,0.96
9812,0.82
58418,0.73
82066,0.16
171156,0.96
166821,0.93
31883,0.77
13917,0.85
4912,0.67
184665,0.5
170447,0.92
6362,0.8
2854,0.49
22741,0.58
201580,0.95
27717,0.45
45226,0.46
4686,0.74
24707,0.6
51895,0.51
136176,0.96
34541,0.88
10669,0.86
14663,0.81
203058,0.96
199413,0.96
189494,0.95
161711,0.88
147406,0.93
2590,0.79
109823,0.04
125300,0.96
43404,0.82
106290,0.08
159290,0.91
25054,0.8
77618,0.77
74069,0.91
157044,0.95
129745,0.97
133493,0.96
11814,0.83
127236,0.95
108981,0.72
204392,0.89
195126,0.95
80999,0.03
29141,0.77
65888,0.78
6268,0.85
2717,0.8
138351,0.97
81266,0.1
131686,0.97
30693,0.87
164856,0.97
199837,0.92
56659,0.84
7980,0.69
190687,0.95
119966,0.03
127346,0.89
32921,0.78
31636,0.6
109123,0.5
9188,0.89
1932,0.66
29690,0.4
94714,0.71
118126,0.02
177809,0.97
114049,0.2
12538,0.88
90204,0.08
89388,0.32
194083,0.9
132943,0.96
57958,0.85
197498,0.96
145285,0.92
23147,0.78
12877,0.72
106736,0.61
161173,0.94
5404,0.74
206192,0.95
94069,0.1
20062,0.76
10076,0.78
117685,0.79
140609,0.95
174817,0.6
9025,0.61
134877,0.89
3855,0.7
200250,0.94
206098,0.97
27987,0.53
108274,0.23
19280,0.77
125202,0.93
115610,0.24
106249,0.6
194436,0.92
107444,0.52
163485,0.97
77652,0.64
116281,0.57
11185,0.91
178633,0.96
59708,0.7
178865,0.92
103116,0.65
171676,0.96
86013,0.03
118863,0.02
180973,0.95
130761,0.98
112294,0.54
158282,0.94
181646,0.95
76751,0.26
35456,0.61
97254,0.03
126015,0.96
140242,0.93
144216,0.98
149347,0.97
63531,0.72
28335,0.72
55528,0.84
8033,0.77
143497,0.95
80244,0.35
11002,0.76
61589,0.79
31814,0.77
103154,0.29
169754,0.95
121062,0.63
182398,0.91
995,0.54
192436,0.92
43167,0.64
177612,0.91
100542,0.35
110248,0.03
63493,0.77
155725,0.96
206336,0.96
1600,0.82
39160,0.68
190139,0.96
39347,0.88
17001,0.68
207962,0.92
4581,0.69
180762,0.87
112297,0.67
80290,0.56
152329,0.94
207390,0.95
56342,0.83
5668,0.85
54645,0.82
26399,0.81
27693,0.8
23514,0.67
83720,0.66
120631,0.96
7713,0.73
52279,0.71
181519,0.97
531,0.74
129294,0.9
206104,0.92
188425,0.96
137844,0.97
125060,0.96
36833,0.69
73203,0.76
104637,0.47
45862,0.68
154764,0.97
130336,0.96
175359,0.95
63468,0.77
3805,0.74
161717,0.96
57414,0.74
161263,0.96
116822,0.11
101201,0.57
147068,0.94
13516,0.74
24921,0.88
176755,0.95
186286,0.98
122101,0.61
55865,0.18
181198,0.98
1157,0.88
78659,0.51
192920,0.96
21849,0.72
113208,0.01
25508,0.82
19559,0.68
139683,0.98
58633,0.59
126059,0.93
169134,0.9
107160,0.47
184403,0.96
114792,0.01
48749,0.57
103350,0.37
126550,0.97
55408,0.66
208518,0.88
95638,0.74
207259,0.97
107840,0.02
88662,0.05
169602,0.97
89707,0.5
53610,0.88
132818,0.93
18188,0.29
161344,0.95
52607,0.61
20071,0.3
10118,0.7
92636,0.02
109172,0.01
17898,0.78
67078,0.85
159181,0.94
118319,0.91
46519,0.84
200486,0.95
114083,0.01
37584,0.66
59529,0.69
82571,0.01
174824,0.94
79515,0.03
29760,0.84
63628,0.88
19819,0.31
118974,0.78
153883,0.95
169416,0.94
51950,0.5
172384,0.9
27153,0.77
69017,0.82
116558,0.45
163377,0.96
97767,0.03
103098,0.03
175623,0.94
166271,0.96
150143,0.96
46510,0.79
193385,0.95
109811,0.37
33377,0.72
73683,0.67
46861,0.67
191949,0.94
131103,0.95
47958,0.59
15126,0.83
206854,0.96
18818,0.79
106526,0.55
81794,0.73
10172,0.64
51648,0.8
173912,0.96
90026,0.71
32758,0.78
208752,0.96
84676,0.14
69935,0.65
144842,0.95
117602,0.01
118084,0.95
180225,0.96
87676,0.84
141130,0.97
97386,0.4
32153,0.72
30847,0.77
137093,0.96
108610,0.01
60117,0.81
157962,0.89
21576,0.83
98128,0.79
177135,0.97
73686,0.92
64421,0.78
37792,0.53
105681,0.02
132694,0.95
26334,0.86
19954,0.66
109944,0.02
101063,0.13
167595,0.96
137036,0.97
63889,0.77
186699,0.97
21160,0.57
19995,0.72
57363,0.16
98492,0.48
99017,0.04
194502,0.95
88202,0.01
161118,0.96
3966,0.8
51923,0.68
93062,0.81
187411,0.89
30361,0.79
47338,0.56
67648,0.84
111036,0.6
168011,0.95
70786,0.77
102650,0.7
7166,0.7
169617,0.96
72397,0.24
8623,0.61
134713,0.95
46027,0.5
192180,0.91
130772,0.97
204771,0.97
70864,0.68
178488,0.97
170034,0.97
30124,0.69
106479,0.16
198898,0.95
167260,0.96
1143,0.86
42211,0.86
18206,0.79
148045,0.97
154343,0.96
33466,0.8
26826,0.75
84458,0.46
192064,0.9
167940,0.96
152779,0.88
12332,0.67
10781,0.82
140284,0.96
140194,0.95
93922,0.16
31052,0.72
20761,0.73
114119,0.31
53541,0.21
205715,0.95
12623,0.69
130723,0.96
17811,0.81
105448,0.02
155291,0.96
148312,0.96
20292,0.67
112345,0.3
72464,0.79
102093,0.08
154487,0.96
28455,0.77
126837,0.95
109851,0.47
8907,0.59
151482,0.85
140668,0.92
22053,0.75
206709,0.93
46364,0.75
132920,0.96
176804,0.97
79922,0.03
164215,0.96
163180,0.94
131843,0.96
158190,0.9
171045,0.97
30220,0.82
156976,0.91
200215,0.96
34766,0.78
156605,0.95
9316,0.88
32189,0.76
158473,0.89
24254,0.6
65360,0.8
30902,0.64
205281,0.95
108818,0.18
135977,0.89
52887,0.66
178569,0.96
35898,0.37
129284,0.88
196317,0.96
191830,0.97
15493,0.71
125914,0.95
168811,0.94
123102,0.91
5033,0.82
3697,0.81
46792,0.82
92646,0.02
5324,0.73
6145,0.67
6826,0.51
89299,0.31
108550,0.46
51873,0.78
75636,0.69
161193,0.96
53809,0.33
110061,0.72
63824,0.56
11600,0.86
85432,0.82
134498,0.92
154967,0.91
118505,0.93
146720,0.97
100666,0.09
108945,0.39
156684,0.94
13096,0.75
106686,0.65
156471,0.95
123555,0.97
97764,0.36
57791,0.65
121319,0.01
7281,0.69
34226,0.63
137410,0.95
140830,0.97
197743,0.97
31556,0.73
186576,0.96
177333,0.94
145657,0.97
150413,0.96
84354,0.13
53051,0.75
96784,0.04
154620,0.91
156837,0.92
115603,0.75
65641,0.4
74095,0.63
184507,0.97
65426,0.61
99792,0.67
135327,0.97
32229,0.67
203665,0.91
105583,0.13
96465,0.8
26583,0.81
168838,0.97
177567,0.97
54802,0.26
68721,0.5
181593,0.88
127393,0.96
77195,0.79
184663,0.97
95046,0.11
138015,0.97
12982,0.85
122759,0.95
166341,0.98
201055,0.91
110663,0.72
49001,0.63
93165,0.67
173384,0.98
41186,0.69
23562,0.87
42848,0.72
189111,0.95
93060,0.41
144695,0.96
26265,0.74
165251,0.97
38109,0.8
19706,0.81
59505,0.87
103462,0.01
110809,0.01
151112,0.94
202313,0.95
200404,0.95
125629,0.93
146184,0.97
51251,0.67
39539,0.8
89473,0.79
85298,0.11
150509,0.97
183232,0.95
191953,0.97
74969,0.6
77678,0.79
80962,0.02
100780,0.01
167359,0.96
12068,0.88
41754,0.73
118519,0.9
10216,0.9
104696,0.58
65771,0.63
112289,0.27
11171,0.79
106935,0.02
69596,0.82
208239,0.95
105132,0.12
207031,0.95
125797,0.94
161903,0.94
40891,0.88
139630,0.93
177912,0.95
9879,0.49
121966,0.94
191428,0.97
107543,0.58
130938,0.97
112950,0.11
99683,0.74
39370,0.84
161169,0.94
8855,0.57
91353,0.88
95115,0.62
206996,0.96
44326,0.61
95607,0.6
184707,0.95
52117,0.8
126428,0.96
102052,0.02
187311,0.96
174567,0.97
140489,0.95
97777,0.09
49859,0.79
41156,0.76
198878,0.93
33632,0.83
153847,0.96
4069,0.8
58630,0.56
147714,0.96
166995,0.97
185294,0.95
144309,0.96
74158,0.73
44971,0.62
45675,0.86
88365,0.03
21791,0.74
109810,0.13
83228,0.02
142201,0.92
143583,0.87
12346,0.84
124588,0.96
119947,0.63
193565,0.97
108724,0.04
171006,0.92
18001,0.74
53496,0.57
15812,0.67
172867,0.93
129218,0.96
137385,0.9
112398,0.03
88285,0.3
64511,0.69
20454,0.79
206093,0.96
117537,0.08
24789,0.83
83847,0.53
69832,0.82
203227,0.92
100389,0.49
103946,0.58
86949,0.49
183355,0.92
184052,0.95
14561,0.81
84079,0.14
196976,0.97
173859,0.9
7883,0.72
203776,0.89
47993,0.81
174990,0.92
10210,0.63
58748,0.78
6219,0.81
48229,0.72
74846,0.84
31177,0.66
150266,0.95
149555,0.97
50397,0.9
137211,0.89
189518,0.95
161226,0.9
88360,0.01
46504,0.85
57743,0.57
99844,0.74
47646,0.64
74296,0.82
22343,0.7
114571,0.01
35763,0.73
122472,0.92
119380,0.37
121176,0.96
186446,0.91
194667,0.89
175696,0.92
45977,0.67
140414,0.91
23168,0.75
1065,0.63
199943,0.87
140666,0.95
187487,0.96
84323,0.03
127677,0.95
72789,0.66
198806,0.96
182366,0.93
162646,0.95
172121,0.96
12291,0.57
115117,0.81
167219,0.98
9310,0.84
85496,0.01
5259,0.51
75822,0.51
174105,0.87
186359,0.94
74966,0.63
154842,0.97
123292,0.88
203340,0.85
48443,0.73
136598,0.97
10508,0.92
68791,0.83
192054,0.96
197913,0.92
144303,0.95
2259,0.77
22995,0.87
156982,0.93
47690,0.81
